Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 19:08:21.728,vllm-server,66.10%,3.25%,3.035GiB,1007GiB,0.30%,16.13GiB,1007GiB,1.60%,3.955MiB,58.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:21.905,vllm-server,5.85%,1.41%,3.035GiB,1007GiB,0.30%,16.14GiB,1007GiB,1.60%,3.962MiB,60.82kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:22.105,vllm-server,2.46%,2.34%,3.035GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,3.966MiB,62.13kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:22.321,vllm-server,3.43%,1.59%,3.036GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,3.968MiB,63kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:22.496,vllm-server,4.84%,1.69%,3.036GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,3.977MiB,66.12kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:22.709,vllm-server,4.77%,1.90%,3.036GiB,1007GiB,0.30%,16.15GiB,1007GiB,1.60%,3.982MiB,67.46kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:22.901,vllm-server,81.78%,1.71%,3.035GiB,1007GiB,0.30%,16.14GiB,1007GiB,1.60%,3.985MiB,67.59kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:23.116,vllm-server,82.14%,2.75%,3.133GiB,1007GiB,0.31%,16.22GiB,1007GiB,1.61%,3.985MiB,67.59kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:23.294,vllm-server,111.39%,2.83%,3.133GiB,1007GiB,0.31%,16.25GiB,1007GiB,1.61%,3.985MiB,67.59kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:23.493,vllm-server,90.78%,2.75%,3.113GiB,1007GiB,0.31%,16.23GiB,1007GiB,1.61%,3.985MiB,67.59kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:23.672,vllm-server,110.08%,3.84%,3.113GiB,1007GiB,0.31%,16.23GiB,1007GiB,1.61%,3.985MiB,67.65kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:23.869,vllm-server,102.70%,2.56%,3.158GiB,1007GiB,0.31%,16.23GiB,1007GiB,1.61%,3.985MiB,67.65kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:24.065,vllm-server,90.36%,2.71%,3.138GiB,1007GiB,0.31%,16.25GiB,1007GiB,1.61%,3.985MiB,67.65kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:24.240,vllm-server,64.53%,2.40%,3.139GiB,1007GiB,0.31%,16.26GiB,1007GiB,1.61%,3.995MiB,68.19kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:24.434,vllm-server,28.46%,1.96%,3.142GiB,1007GiB,0.31%,16.25GiB,1007GiB,1.61%,3.998MiB,69.73kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:24.609,vllm-server,108.89%,2.31%,3.143GiB,1007GiB,0.31%,16.26GiB,1007GiB,1.61%,4.001MiB,70.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:24.825,vllm-server,87.40%,4.06%,3.143GiB,1007GiB,0.31%,16.27GiB,1007GiB,1.61%,4.001MiB,70.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.056,vllm-server,0.65%,1.90%,3.143GiB,1007GiB,0.31%,16.26GiB,1007GiB,1.61%,4.001MiB,70.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.225,vllm-server,1.20%,1.20%,3.143GiB,1007GiB,0.31%,16.27GiB,1007GiB,1.61%,4.001MiB,70.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.424,vllm-server,0.87%,1.02%,3.143GiB,1007GiB,0.31%,16.27GiB,1007GiB,1.62%,4.001MiB,70.43kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.627,vllm-server,1.74%,1.23%,3.143GiB,1007GiB,0.31%,16.26GiB,1007GiB,1.61%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.805,vllm-server,1.71%,3.53%,3.143GiB,1007GiB,0.31%,16.26GiB,1007GiB,1.61%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:25.805,langchain-bench,0.00%,3.53%,8.547MiB,1007GiB,0.00%,16.26GiB,1007GiB,1.61%,90B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.045,vllm-server,0.66%,6.07%,3.143GiB,1007GiB,0.31%,16.33GiB,1007GiB,1.62%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.045,langchain-bench,63.44%,6.07%,13.58MiB,1007GiB,0.00%,16.33GiB,1007GiB,1.62%,90B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.201,vllm-server,1.11%,2.90%,3.143GiB,1007GiB,0.31%,16.35GiB,1007GiB,1.62%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.201,langchain-bench,109.80%,2.90%,24.08MiB,1007GiB,0.00%,16.35GiB,1007GiB,1.62%,90B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.372,vllm-server,0.90%,2.48%,3.143GiB,1007GiB,0.31%,16.36GiB,1007GiB,1.62%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.372,langchain-bench,91.29%,2.48%,29.45MiB,1007GiB,0.00%,16.36GiB,1007GiB,1.62%,90B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.523,vllm-server,1.11%,12.75%,3.143GiB,1007GiB,0.31%,16.38GiB,1007GiB,1.63%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.523,langchain-bench,3605.72%,12.75%,53.18MiB,1007GiB,0.01%,16.38GiB,1007GiB,1.63%,180B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.731,vllm-server,0.67%,34.68%,3.143GiB,1007GiB,0.31%,16.41GiB,1007GiB,1.63%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.731,langchain-bench,75.04%,34.68%,61.53MiB,1007GiB,0.01%,16.41GiB,1007GiB,1.63%,180B,42B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.888,vllm-server,0.85%,2.70%,3.143GiB,1007GiB,0.31%,16.43GiB,1007GiB,1.63%,4.002MiB,70.79kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:26.888,langchain-bench,99.82%,2.70%,73.41MiB,1007GiB,0.01%,16.43GiB,1007GiB,1.63%,266B,84B,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:27.044,vllm-server,62.38%,2.82%,3.155GiB,1007GiB,0.31%,16.44GiB,1007GiB,1.63%,4.003MiB,71.03kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:27.044,langchain-bench,42.55%,2.82%,71.95MiB,1007GiB,0.01%,16.44GiB,1007GiB,1.63%,7.157kB,3.224kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:27.201,vllm-server,103.24%,2.60%,3.149GiB,1007GiB,0.31%,16.47GiB,1007GiB,1.63%,4.003MiB,71.03kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:27.201,langchain-bench,8.96%,2.60%,74.24MiB,1007GiB,0.01%,16.47GiB,1007GiB,1.63%,8.854kB,5.927kB,0B,0B,1,0.00%,72.09GiB,80GiB,90.12%
2026-05-20 19:08:27.360,vllm-server,12.66%,2.16%,3.143GiB,1007GiB,0.31%,16.46GiB,1007GiB,1.63%,4.003MiB,71.71kB,0B,0B,1,2.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.360,langchain-bench,5.36%,2.16%,74.1MiB,1007GiB,0.01%,16.46GiB,1007GiB,1.63%,13.61kB,8.672kB,0B,0B,1,2.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.520,vllm-server,0.71%,2.15%,3.143GiB,1007GiB,0.31%,16.48GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,2.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.520,langchain-bench,13.92%,2.15%,73.89MiB,1007GiB,0.01%,16.48GiB,1007GiB,1.64%,40.65kB,14.07kB,0B,0B,1,2.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.680,vllm-server,0.98%,2.25%,3.143GiB,1007GiB,0.31%,16.48GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.680,langchain-bench,4.47%,2.25%,73.99MiB,1007GiB,0.01%,16.48GiB,1007GiB,1.64%,218.1kB,18.97kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.879,vllm-server,0.72%,0.94%,3.143GiB,1007GiB,0.31%,16.48GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:27.879,langchain-bench,1.07%,0.94%,73.9MiB,1007GiB,0.01%,16.48GiB,1007GiB,1.64%,218.2kB,19.01kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.054,vllm-server,0.96%,1.08%,3.143GiB,1007GiB,0.31%,16.5GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.054,langchain-bench,6.59%,1.08%,73.09MiB,1007GiB,0.01%,16.5GiB,1007GiB,1.64%,219.3kB,21.51kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.229,vllm-server,0.95%,1.34%,3.143GiB,1007GiB,0.31%,16.51GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.229,langchain-bench,1.04%,1.34%,71.88MiB,1007GiB,0.01%,16.51GiB,1007GiB,1.64%,322.4kB,25.18kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.407,vllm-server,0.94%,1.41%,3.143GiB,1007GiB,0.31%,16.5GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.407,langchain-bench,14.94%,1.41%,74.31MiB,1007GiB,0.01%,16.5GiB,1007GiB,1.64%,351.1kB,28.36kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.585,vllm-server,0.94%,1.33%,3.143GiB,1007GiB,0.31%,16.51GiB,1007GiB,1.64%,4.003MiB,71.71kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.585,langchain-bench,114.33%,1.33%,165.7MiB,1007GiB,0.02%,16.51GiB,1007GiB,1.64%,418.2kB,29.58kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.753,vllm-server,75.11%,3.61%,3.153GiB,1007GiB,0.31%,16.5GiB,1007GiB,1.64%,4.004MiB,71.91kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.753,langchain-bench,29.78%,3.61%,77.29MiB,1007GiB,0.01%,16.5GiB,1007GiB,1.64%,418.4kB,30.59kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.934,vllm-server,126.72%,2.70%,3.145GiB,1007GiB,0.31%,16.5GiB,1007GiB,1.64%,4.004MiB,71.91kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:28.934,langchain-bench,0.13%,2.70%,77.27MiB,1007GiB,0.01%,16.5GiB,1007GiB,1.64%,418.4kB,30.59kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.161,vllm-server,77.36%,2.41%,3.148GiB,1007GiB,0.31%,16.51GiB,1007GiB,1.64%,4.004MiB,71.91kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.161,langchain-bench,4.11%,2.41%,75.65MiB,1007GiB,0.01%,16.51GiB,1007GiB,1.64%,418.6kB,33.43kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.334,vllm-server,101.08%,2.62%,3.145GiB,1007GiB,0.31%,16.52GiB,1007GiB,1.64%,4.004MiB,71.91kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.334,langchain-bench,0.92%,2.62%,75.38MiB,1007GiB,0.01%,16.52GiB,1007GiB,1.64%,419.5kB,33.5kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.512,vllm-server,106.54%,6.80%,3.145GiB,1007GiB,0.31%,16.46GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.512,langchain-bench,0.11%,6.80%,75.14MiB,1007GiB,0.01%,16.46GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.688,vllm-server,158.41%,3.28%,3.145GiB,1007GiB,0.31%,16.46GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,24.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.688,langchain-bench,0.15%,3.28%,75.14MiB,1007GiB,0.01%,16.46GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,24.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.883,vllm-server,129.19%,3.13%,3.145GiB,1007GiB,0.31%,16.46GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:29.883,langchain-bench,0.09%,3.13%,75.14MiB,1007GiB,0.01%,16.46GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.060,vllm-server,129.11%,3.36%,3.145GiB,1007GiB,0.31%,16.46GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.060,langchain-bench,0.10%,3.36%,75.14MiB,1007GiB,0.01%,16.46GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.219,vllm-server,174.19%,3.92%,3.145GiB,1007GiB,0.31%,16.47GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.219,langchain-bench,0.14%,3.92%,75.14MiB,1007GiB,0.01%,16.47GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.414,vllm-server,131.73%,3.96%,3.145GiB,1007GiB,0.31%,16.47GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.414,langchain-bench,0.04%,3.96%,75.14MiB,1007GiB,0.01%,16.47GiB,1007GiB,1.63%,419.5kB,33.5kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.594,vllm-server,123.80%,3.21%,3.146GiB,1007GiB,0.31%,16.47GiB,1007GiB,1.63%,4.004MiB,71.91kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.594,langchain-bench,5.01%,3.21%,77.48MiB,1007GiB,0.01%,16.47GiB,1007GiB,1.63%,421.1kB,33.69kB,0B,0B,1,100.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.754,vllm-server,16.77%,2.26%,3.145GiB,1007GiB,0.31%,16.48GiB,1007GiB,1.64%,4.004MiB,73.53kB,0B,0B,1,30.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.754,langchain-bench,67.98%,2.26%,75.77MiB,1007GiB,0.01%,16.48GiB,1007GiB,1.64%,422.2kB,36.65kB,0B,0B,1,30.00%,72.1GiB,80GiB,90.12%
2026-05-20 19:08:30.971,vllm-server,0.67%,1.95%,3.145GiB,1007GiB,0.31%,16.41GiB,1007GiB,1.63%,4.004MiB,73.53kB,0B,0B,1,0.00%,72.1GiB,80GiB,90.12%
