Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 14:40:12.566,mswa-bench,0.65%,4.37%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.739,vllm-server,202.38%,4.06%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.739,mswa-bench,0.47%,4.06%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.916,vllm-server,176.57%,4.15%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:12.916,mswa-bench,0.61%,4.15%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.072,vllm-server,258.97%,4.11%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.072,mswa-bench,0.59%,4.11%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.275,vllm-server,192.03%,4.15%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.275,mswa-bench,0.55%,4.15%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.472,vllm-server,184.30%,4.15%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.472,mswa-bench,0.41%,4.15%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.651,vllm-server,174.80%,3.96%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.651,mswa-bench,0.07%,3.96%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.807,vllm-server,222.67%,4.27%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.807,mswa-bench,0.48%,4.27%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.984,vllm-server,200.32%,4.18%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:13.984,mswa-bench,0.59%,4.18%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.158,vllm-server,205.45%,3.78%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.158,mswa-bench,0.70%,3.78%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.335,vllm-server,194.20%,4.13%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.335,mswa-bench,0.50%,4.13%,106.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.511,vllm-server,203.22%,3.93%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.511,mswa-bench,0.53%,3.93%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.688,vllm-server,240.76%,4.24%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.688,mswa-bench,0.59%,4.24%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.903,vllm-server,187.71%,3.99%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:14.903,mswa-bench,0.42%,3.99%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.106,vllm-server,177.65%,5.25%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.106,mswa-bench,0.51%,5.25%,107MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.285,vllm-server,194.00%,4.11%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.285,mswa-bench,0.51%,4.11%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.461,vllm-server,199.46%,4.09%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.461,mswa-bench,0.51%,4.09%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.636,vllm-server,181.85%,4.20%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.636,mswa-bench,0.05%,4.20%,106.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.796,vllm-server,219.36%,4.11%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.796,mswa-bench,0.85%,4.11%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.971,vllm-server,223.83%,3.95%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:15.971,mswa-bench,0.59%,3.95%,107MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.767kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.167,vllm-server,179.58%,4.08%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.167,mswa-bench,0.47%,4.08%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.835kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.342,vllm-server,218.27%,4.11%,2.234GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.342,mswa-bench,0.46%,4.11%,106.9MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,8.835kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.534,vllm-server,206.95%,4.23%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.534,mswa-bench,0.56%,4.23%,106.9MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.835kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.734,vllm-server,177.45%,3.92%,2.234GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,198.6kB,49.06kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.734,mswa-bench,0.51%,3.92%,106.9MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,8.835kB,18.25kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.911,vllm-server,154.17%,3.90%,2.249GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:16.911,mswa-bench,9.43%,3.90%,109.8MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,10.77kB,23.41kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.089,vllm-server,220.87%,3.86%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,94.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.089,mswa-bench,0.60%,3.86%,110MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,10.77kB,23.41kB,0B,0B,1,94.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.281,vllm-server,162.18%,3.98%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.281,mswa-bench,0.55%,3.98%,109.8MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,10.77kB,23.41kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.439,vllm-server,232.96%,4.18%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.439,mswa-bench,11.54%,4.18%,108.3MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.619,vllm-server,218.62%,4.70%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.619,mswa-bench,0.42%,4.70%,108.2MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.821,vllm-server,176.89%,4.72%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.821,mswa-bench,0.49%,4.72%,108.2MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.995,vllm-server,198.98%,3.88%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:17.995,mswa-bench,0.48%,3.88%,108.2MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.172,vllm-server,197.81%,4.23%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.172,mswa-bench,0.77%,4.23%,108.1MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.347,vllm-server,206.40%,4.04%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.347,mswa-bench,0.60%,4.04%,108.1MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.525,vllm-server,176.12%,4.04%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.525,mswa-bench,0.50%,4.04%,108.1MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.682,vllm-server,248.55%,4.18%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.682,mswa-bench,0.76%,4.18%,108.1MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.878,vllm-server,179.53%,3.92%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,203.8kB,50.99kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:18.878,mswa-bench,0.46%,3.92%,108.1MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,11.79kB,27.49kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.050,vllm-server,74.42%,3.92%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.050,mswa-bench,90.13%,3.92%,115.8MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,12.81kB,27.69kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.221,vllm-server,0.72%,2.46%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,58.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.221,mswa-bench,89.80%,2.46%,115.9MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,12.81kB,27.69kB,0B,0B,1,58.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.373,vllm-server,1.06%,2.77%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.373,mswa-bench,110.67%,2.77%,115.8MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,12.81kB,27.69kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.541,vllm-server,0.77%,2.62%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.541,mswa-bench,108.12%,2.62%,113.6MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.713,vllm-server,0.81%,2.63%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.713,mswa-bench,98.75%,2.63%,113.5MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.881,vllm-server,0.79%,2.61%,2.249GiB,1007GiB,0.22%,15.5GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:19.881,mswa-bench,100.00%,2.61%,113.5MiB,1007GiB,0.01%,15.5GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.049,vllm-server,0.73%,2.43%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.049,mswa-bench,100.02%,2.43%,113.5MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.220,vllm-server,0.88%,2.85%,2.249GiB,1007GiB,0.22%,15.51GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.220,mswa-bench,101.44%,2.85%,113.5MiB,1007GiB,0.01%,15.51GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.389,vllm-server,0.95%,3.40%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.389,mswa-bench,99.81%,3.40%,113.5MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.558,vllm-server,0.77%,2.42%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.558,mswa-bench,100.52%,2.42%,113.4MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.726,vllm-server,0.88%,2.34%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.726,mswa-bench,103.24%,2.34%,113.4MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.897,vllm-server,0.76%,2.64%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:20.897,mswa-bench,98.45%,2.64%,113.4MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.068,vllm-server,0.79%,2.56%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.068,mswa-bench,100.86%,2.56%,113.5MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.239,vllm-server,1.17%,2.47%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.239,mswa-bench,101.19%,2.47%,113.4MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.411,vllm-server,0.88%,2.46%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.411,mswa-bench,100.31%,2.46%,113.4MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.581,vllm-server,0.79%,2.74%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.581,mswa-bench,99.22%,2.74%,113.3MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.751,vllm-server,0.99%,2.59%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.751,mswa-bench,113.35%,2.59%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.941,vllm-server,0.65%,2.55%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:21.941,mswa-bench,80.64%,2.55%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.093,vllm-server,0.80%,2.57%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.093,mswa-bench,100.40%,2.57%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.245,vllm-server,0.85%,2.78%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.245,mswa-bench,100.41%,2.78%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.397,vllm-server,1.26%,2.67%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.397,mswa-bench,97.69%,2.67%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.549,vllm-server,0.89%,2.57%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.549,mswa-bench,113.73%,2.57%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.719,vllm-server,0.84%,2.58%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.719,mswa-bench,101.34%,2.58%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.891,vllm-server,0.79%,3.12%,2.249GiB,1007GiB,0.22%,15.48GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:22.891,mswa-bench,98.79%,3.12%,113.3MiB,1007GiB,0.01%,15.48GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.061,vllm-server,0.73%,3.29%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.061,mswa-bench,106.71%,3.29%,112.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.240,vllm-server,0.69%,2.46%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.240,mswa-bench,98.45%,2.46%,112.8MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.415,vllm-server,0.84%,2.66%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.415,mswa-bench,100.86%,2.66%,112.7MiB,1007GiB,0.01%,15.49GiB,1007GiB,1.54%,13.83kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:23.590,vllm-server,0.75%,2.52%,2.249GiB,1007GiB,0.22%,15.49GiB,1007GiB,1.54%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
